"","Cust_ID","Dwelling","LengthRes","HomeCode","HomeValue","IncCode","AgeCode","Child0_2","Child3_5","Child6_11","Child12_16","Child17_18","FirstChannel","Email","OccupCd","Travel","CurrAff","CurrEv","Wines","FineArts","Exercise","SelfHelp","Collect","Needle","Sewing","DogOwner","CarOwner","Cooking","Pets","Fashion","Camping","Hunting","Boating","Segment"
"7982",79796943,1,20,2,0,5,7,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"7983",79796960,1,20,2,313000,3,6,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"7984",79798031,1,3,2,0,6,2,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"7985",79803090,1,3,2,0,9,2,2,2,2,2,2,2,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,"1"
"7986",79808624,2,13,2,156000,6,5,2,2,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"7987",79817553,1,7,2,222000,5,4,2,2,2,2,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"7988",79818620,1,16,2,0,4,7,2,2,2,2,2,3,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"7989",79818749,1,12,2,160000,4,5,2,2,2,2,2,3,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,"1"
"7990",79820188,1,5,2,0,1,7,2,2,2,2,2,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"7991",79821709,2,20,2,0,9,4,2,2,2,2,3,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"7992",79821927,1,11,2,0,9,4,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"7993",79821995,1,20,2,53000,7,5,2,2,2,2,2,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"7994",79822697,2,3,1,0,7,2,2,2,2,2,2,3,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,"1"
"7995",79822868,1,13,2,137000,2,7,2,2,2,2,2,3,0,14,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"1"
"7996",79823182,1,20,2,274000,9,4,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"7997",79823496,1,14,2,165000,6,7,2,2,2,2,2,3,0,14,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,"1"
"7998",79823867,1,12,2,0,5,6,2,2,2,2,2,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"7999",79824024,1,20,2,0,7,4,2,2,2,2,2,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8000",79830006,1,20,2,0,5,5,2,2,2,2,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8001",79840646,1,14,2,119000,9,4,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8002",79846321,1,3,2,0,9,5,2,2,2,2,2,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8003",79852427,1,20,2,114000,4,6,2,2,2,3,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8004",79859843,1,4,2,0,6,6,2,2,2,2,2,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8005",79860261,1,20,2,130000,9,4,2,2,2,2,2,2,0,5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,"1"
"8006",79862030,1,8,2,0,7,5,2,2,3,2,2,3,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,"1"
"8007",79866491,1,20,2,0,9,4,2,2,2,2,2,2,1,15,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,"1"
"8008",79870149,1,6,2,0,5,5,2,2,2,2,2,1,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,"3"
"8009",79878347,1,10,2,268000,9,4,2,2,2,3,3,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8010",79880678,1,18,2,54000,6,5,2,2,2,2,2,3,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"1"
"8011",79882438,1,19,2,0,2,6,2,2,2,2,2,2,0,14,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,"1"
"8012",79896447,1,3,2,0,9,4,2,2,2,2,2,2,1,15,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,"1"
"8013",79915588,1,14,2,0,6,4,2,2,2,2,2,3,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,"1"
"8014",79928122,1,20,2,0,6,5,2,2,2,2,2,3,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,"1"
"8015",79928246,1,20,2,0,7,4,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8016",79928981,1,3,2,0,9,6,2,2,2,2,2,3,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"3"
"8017",79929096,1,5,2,0,7,3,2,3,3,3,2,3,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,"2"
"8018",79929257,1,7,2,0,5,4,2,2,2,2,2,3,0,5,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,"1"
"8019",79929258,1,20,2,0,7,6,2,2,2,2,2,3,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,"1"
"8020",79929328,1,2,2,0,6,3,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8021",79929530,1,18,2,165000,9,4,2,2,2,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8022",79930347,1,7,2,93000,6,5,2,2,2,2,3,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"3"
"8023",79930502,2,4,2,0,6,4,2,2,2,3,3,3,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1"
"8024",79931525,1,9,2,0,9,4,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8025",79932362,1,20,2,119000,9,7,2,2,2,2,2,3,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,"1"
"8026",79933080,1,4,2,0,6,3,2,3,3,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
"8027",79933706,1,20,2,130000,9,4,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8028",79935726,1,11,2,0,2,5,2,2,2,2,2,3,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"3"
"8029",79936589,1,20,2,73000,9,4,2,2,2,2,2,3,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"3"
"8030",79936826,1,5,2,0,7,3,2,2,2,2,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8031",79936938,1,19,2,0,9,5,2,2,2,2,2,3,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8032",79936976,1,20,2,0,6,3,2,2,2,3,2,3,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,"1"
"8033",79937479,1,3,2,0,8,3,2,2,3,2,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,"3"
"8034",79938128,1,4,2,0,6,4,2,2,2,2,2,3,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"3"
"8035",79938401,1,12,2,0,6,3,2,2,2,2,2,3,0,8,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,"3"
"8036",79938684,1,20,2,0,1,2,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8037",79939628,1,16,2,35000,6,3,2,2,2,2,2,3,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"3"
"8038",79942142,1,20,2,0,6,5,2,2,2,2,2,3,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"3"
"8039",79942297,1,9,2,657000,9,5,2,2,2,2,2,3,0,6,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,"1"
"8040",79942594,1,19,2,583000,9,4,2,2,2,3,3,3,0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"1"
"8041",79943491,1,11,2,103000,3,6,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8042",79944137,3,15,1,0,6,4,2,2,2,2,3,3,0,5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,"3"
"8043",79947481,1,3,2,0,4,1,3,3,2,2,2,2,0,15,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,"2"
"8044",79948960,1,20,2,0,8,6,2,2,2,2,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8045",79950789,1,13,2,392000,6,5,2,2,2,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8046",79966742,1,6,2,0,6,4,2,2,2,2,2,3,0,5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"3"
"8047",79969454,2,13,2,0,7,3,2,2,2,2,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8048",79971178,1,10,2,70000,7,3,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8049",79974863,1,11,2,0,5,6,2,2,2,2,3,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8050",79975231,4,20,2,0,8,7,2,2,2,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8051",79980273,1,11,2,0,9,4,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8052",79989134,1,16,2,0,3,4,2,2,2,2,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8053",80011319,1,3,1,0,9,3,2,2,2,2,2,3,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"3"
"8054",80014275,1,8,2,0,6,4,2,2,3,3,2,2,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"3"
"8055",80014694,1,7,2,0,8,3,2,3,3,2,2,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2"
"8056",80016949,1,20,2,0,4,6,2,2,2,2,2,2,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,"1"
"8057",80031471,1,3,2,0,6,2,2,2,2,2,2,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,"1"
"8058",80035803,1,3,1,0,7,4,2,3,2,2,2,2,1,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,"2"
"8059",80045609,1,3,2,0,6,2,2,2,2,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8060",80053737,2,5,2,0,9,4,2,2,2,2,2,3,0,7,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,"1"
"8061",80059947,1,5,2,0,1,7,2,2,2,2,3,3,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8062",80072118,1,14,2,416000,9,5,2,2,2,2,2,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8063",80072639,1,8,2,68000,7,3,2,2,2,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,"3"
"8064",80076866,1,3,2,0,9,4,2,2,2,2,2,3,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"1"
"8065",80076882,2,20,2,0,7,5,2,2,3,2,2,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"3"
"8066",80078425,1,7,2,0,9,4,2,2,3,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8067",80079160,1,2,2,0,7,4,2,2,2,2,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8068",80080093,1,20,2,0,8,5,2,2,3,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8069",80081928,1,20,2,179000,1,6,2,2,2,2,2,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"3"
"8070",80082356,1,9,2,0,6,6,2,2,2,2,2,3,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8071",80082835,1,8,2,0,6,4,2,2,2,3,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8072",80083996,1,6,2,0,8,5,2,2,2,2,3,3,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,"1"
"8073",80084071,1,20,2,0,2,5,2,2,2,2,2,3,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,"1"
"8074",80084141,1,16,2,0,9,4,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8075",80084233,1,20,2,0,6,5,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"3"
"8076",80084507,1,8,2,80000,7,4,2,2,2,3,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"3"
"8077",80085062,1,18,2,33000,4,7,2,2,2,3,2,3,0,14,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,"1"
"8078",80085118,1,20,2,42000,9,5,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8079",80085212,1,20,2,0,3,6,2,2,2,2,2,3,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,"1"
"8080",80085352,2,4,2,0,7,5,2,2,2,2,2,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8081",80085591,1,20,2,0,1,6,2,2,2,2,2,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8082",80085607,1,11,2,40000,6,3,3,3,3,2,2,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
"8083",80086247,1,13,2,81000,7,4,2,2,2,3,2,3,0,5,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,"1"
"8084",80087124,1,8,2,123000,8,4,2,2,2,2,2,3,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,"1"
"8085",80087602,1,6,2,94000,8,3,2,2,2,3,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8086",80087889,1,10,2,161000,9,4,2,2,2,2,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8087",80087967,1,20,2,164000,7,5,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"3"
"8088",80088372,1,20,2,209000,7,5,2,2,2,2,2,3,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,"1"
"8089",80088779,1,19,2,0,2,5,2,2,3,2,2,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"3"
"8090",80089351,1,20,2,86000,9,4,2,2,2,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8091",80089506,1,13,2,0,6,6,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8092",80090943,1,20,2,607000,8,4,2,2,2,2,3,3,0,5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"1"
"8093",80092131,1,20,2,330000,6,5,2,2,2,2,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8094",80092609,3,20,2,0,6,4,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8095",80093372,1,14,2,156000,9,3,2,2,2,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"3"
"8096",80093524,1,4,2,0,9,3,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"3"
"8097",80105132,1,13,2,0,9,6,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8098",80110083,1,19,2,0,7,6,2,2,2,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8099",80112220,1,20,2,0,9,4,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8100",80112986,1,15,2,125000,7,5,2,2,2,2,2,2,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"3"
"8101",80130265,1,20,2,0,2,7,2,2,2,2,2,1,1,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"3"
"8102",80138019,1,6,2,80000,8,4,2,2,2,2,3,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8103",80142061,1,20,2,126000,9,5,2,2,2,2,2,1,0,5,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,"1"
"8104",80142529,1,16,2,110000,6,4,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8105",80153560,1,9,2,0,8,4,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8106",80163350,1,6,2,230000,8,4,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8107",80165026,4,12,2,181000,1,7,2,2,2,2,2,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8108",80173547,1,12,2,159000,9,3,2,2,2,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"1"
"8109",80175901,1,20,2,167000,9,5,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8110",80178699,1,13,2,0,9,3,2,3,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2"
"8111",80186582,1,13,2,0,7,4,2,2,2,2,3,3,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,"1"
"8112",80196135,1,10,2,0,1,7,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,"1"
"8113",80196403,1,7,2,0,9,5,2,2,2,2,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8114",80203962,1,12,2,288000,9,3,2,2,2,2,2,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,"1"
"8115",80207162,1,8,2,0,3,4,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,"3"
"8116",80208095,1,19,2,0,9,6,2,2,2,2,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"3"
"8117",80226521,1,12,2,272000,7,3,2,2,3,2,2,2,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,"1"
"8118",80226947,1,20,2,221000,1,7,2,2,2,2,2,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8119",80229861,1,19,2,188000,8,4,2,2,2,3,2,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,"1"
"8120",80230582,1,13,2,227000,8,4,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8121",80230690,1,14,2,147000,8,4,2,2,2,3,2,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8122",80231294,1,20,2,0,9,5,2,2,2,2,2,2,1,15,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,"1"
"8123",80235647,1,8,2,0,9,5,2,2,2,2,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8124",80257474,1,6,2,0,3,5,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"3"
"8125",80259472,1,13,2,86000,5,5,2,2,2,2,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8126",80260855,1,20,2,61000,7,5,2,2,2,2,2,3,0,8,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,"1"
"8127",80273830,1,12,2,186000,9,4,2,2,2,2,2,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8128",80278593,1,20,2,0,5,6,2,2,2,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8129",80284667,1,20,2,124000,6,5,2,2,2,2,3,3,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"3"
"8130",80286122,1,20,2,107000,7,4,2,2,2,2,2,3,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,"1"
"8131",80287152,1,20,2,100000,6,6,2,2,2,2,3,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"3"
"8132",80287426,1,20,2,277000,9,5,2,3,2,2,2,3,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,"2"
"8133",80288253,1,12,2,99000,8,4,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"3"
"8134",80288310,1,6,2,0,7,4,2,2,2,2,2,3,0,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,"1"
"8135",80288340,1,20,2,95000,9,6,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8136",80288368,1,8,2,0,7,5,2,2,2,2,2,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"3"
"8137",80288467,1,17,2,0,7,4,2,2,2,3,3,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"3"
"8138",80288545,1,20,2,138000,9,4,2,2,2,2,2,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8139",80288563,1,20,2,135000,7,5,2,2,2,2,2,3,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"3"
"8140",80289078,1,20,2,0,5,5,2,2,2,2,2,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8141",80290100,1,9,2,0,7,5,2,2,2,2,2,3,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,"1"
"8142",80290164,1,13,2,0,9,4,2,2,2,2,2,3,0,8,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,"1"
"8143",80290615,1,18,2,77000,6,5,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8144",80290989,1,13,2,86000,6,4,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"3"
"8145",80291192,2,15,2,64000,8,4,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8146",80291483,1,20,2,36000,7,4,2,2,2,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8147",80291916,1,10,2,77000,2,2,2,2,2,2,2,3,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,"1"
"8148",80292036,1,20,2,69000,3,6,2,2,2,2,2,3,0,5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,"3"
"8149",80292048,1,20,2,0,6,5,2,2,2,2,2,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8150",80292197,1,8,2,0,5,4,2,3,2,2,2,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
"8151",80292664,2,7,2,0,7,3,2,3,3,3,2,3,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,"2"
"8152",80292820,1,19,2,87000,8,5,2,2,2,2,2,3,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,"1"
"8153",80292898,1,20,2,75000,6,5,2,2,2,2,2,3,0,5,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,"1"
"8154",80293055,1,8,2,0,9,5,2,2,2,2,2,3,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,"3"
"8155",80293178,1,7,2,0,8,3,3,2,3,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"2"
"8156",80293338,1,20,2,121000,5,4,2,2,2,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8157",80293498,2,15,2,0,6,5,2,2,2,2,2,3,0,8,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,"1"
"8158",80293604,1,15,2,0,9,4,2,2,2,2,2,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8159",80293805,1,18,2,0,6,5,2,2,2,2,2,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"8160",80294326,1,8,2,0,3,5,2,2,2,2,2,3,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,"1"
"8161",80294515,1,13,2,47000,6,4,2,2,2,2,2,3,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"3"
